date,food_item,demand,holiday
2025-06-25,Noodles,71,0
2025-06-25,Soup,32,0
2025-06-26,Pizza,87,0
2025-06-26,Burger,121,0
2025-06-26,Pasta,70,0
2025-06-26,Salad,46,0
2025-06-26,Sandwich,92,0
2025-06-26,Rice Bowl,73,0
2025-06-26,Noodles,88,0
2025-06-26,Soup,47,0
2025-06-27,Pizza,95,0
2025-06-27,Burger,108,0
2025-06-27,Pasta,90,0
2025-06-27,Salad,58,0
2025-06-27,Sandwich,116,0
2025-06-27,Rice Bowl,102,0
2025-06-27,Noodles,96,0
2025-06-27,Soup,47,0
2025-06-28,Pizza,130,0
2025-06-28,Burger,199,0
2025-06-28,Pasta,120,0
2025-06-28,Salad,88,0
2025-06-28,Sandwich,135,0
2025-06-28,Rice Bowl,150,0
2025-06-28,Noodles,130,0
2025-06-28,Soup,59,0
2025-06-29,Pizza,102,0
2025-06-29,Burger,162,0
2025-06-29,Pasta,120,0
2025-06-29,Salad,78,0
2025-06-29,Sandwich,125,0
2025-06-29,Rice Bowl,141,0
2025-06-29,Noodles,97,0
2025-06-29,Soup,60,0
2025-06-30,Pizza,62,0
2025-06-30,Burger,78,0
2025-06-30,Pasta,55,0
2025-06-30,Salad,42,0
2025-06-30,Sandwich,66,0
2025-06-30,Rice Bowl,73,0
2025-06-30,Noodles,67,0
2025-06-30,Soup,35,0
2025-07-01,Pizza,108,1
2025-07-01,Burger,161,1
2025-07-01,Pasta,85,1
2025-07-01,Salad,71,1
2025-07-01,Sandwich,105,1
2025-07-01,Rice Bowl,100,1
2025-07-01,Noodles,110,1
2025-07-01,Soup,58,1
2025-07-02,Pizza,138,1
2025-07-02,Burger,153,1
2025-07-02,Pasta,124,1
2025-07-02,Salad,61,1
2025-07-02,Sandwich,113,1
2025-07-02,Rice Bowl,104,1
2025-07-02,Noodles,98,1
2025-07-02,Soup,60,1
2025-07-03,Pizza,133,1
2025-07-03,Burger,128,1
2025-07-03,Pasta,129,1
2025-07-03,Salad,89,1
2025-07-03,Sandwich,130,1
2025-07-03,Rice Bowl,111,1
2025-07-03,Noodles,102,1
2025-07-03,Soup,53,1
2025-07-04,Pizza,117,1
2025-07-04,Burger,173,1
2025-07-04,Pasta,108,1
2025-07-04,Salad,81,1
2025-07-04,Sandwich,185,1
2025-07-04,Rice Bowl,157,1
2025-07-04,Noodles,152,1
2025-07-04,Soup,59,1
2025-07-05,Pizza,193,1
2025-07-05,Burger,259,1
2025-07-05,Pasta,147,1
2025-07-05,Salad,101,1
2025-07-05,Sandwich,243,1
2025-07-05,Rice Bowl,227,1
2025-07-05,Noodles,183,1
2025-07-05,Soup,100,1
2025-07-06,Pizza,180,1
2025-07-06,Burger,189,1
2025-07-06,Pasta,153,1
2025-07-06,Salad,101,1
2025-07-06,Sandwich,176,1
2025-07-06,Rice Bowl,235,1
2025-07-06,Noodles,182,1
2025-07-06,Soup,102,1
2025-07-07,Pizza,100,1
2025-07-07,Burger,129,1
2025-07-07,Pasta,84,1
2025-07-07,Salad,56,1
2025-07-07,Sandwich,105,1
2025-07-07,Rice Bowl,128,1
2025-07-07,Noodles,108,1
2025-07-07,Soup,55,1
2025-07-08,Pizza,75,0
2025-07-08,Burger,111,0
2025-07-08,Pasta,55,0
2025-07-08,Salad,43,0
2025-07-08,Sandwich,80,0
2025-07-08,Rice Bowl,89,0
2025-07-08,Noodles,85,0
2025-07-08,Soup,34,0
2025-07-09,Pizza,91,0
2025-07-09,Burger,113,0
2025-07-09,Pasta,62,0
2025-07-09,Salad,47,0
2025-07-09,Sandwich,86,0
2025-07-09,Rice Bowl,101,0
2025-07-09,Noodles,65,0
2025-07-09,Soup,44,0
2025-07-10,Pizza,78,0
2025-07-10,Burger,114,0
2025-07-10,Pasta,71,0
2025-07-10,Salad,54,0
2025-07-10,Sandwich,107,0
2025-07-10,Rice Bowl,100,0
2025-07-10,Noodles,90,0
2025-07-10,Soup,34,0
2025-07-11,Pizza,99,0
2025-07-11,Burger,98,0
2025-07-11,Pasta,77,0
2025-07-11,Salad,58,0
2025-07-11,Sandwich,99,0
2025-07-11,Rice Bowl,98,0
2025-07-11,Noodles,103,0
2025-07-11,Soup,39,0
2025-07-12,Pizza,144,0
2025-07-12,Burger,161,0
2025-07-12,Pasta,100,0
2025-07-12,Salad,72,0
2025-07-12,Sandwich,179,0
2025-07-12,Rice Bowl,165,0
2025-07-12,Noodles,147,0
2025-07-12,Soup,80,0
2025-07-13,Pizza,110,0
2025-07-13,Burger,146,0
2025-07-13,Pasta,116,0
2025-07-13,Salad,77,0
2025-07-13,Sandwich,135,0
2025-07-13,Rice Bowl,125,0
2025-07-13,Noodles,121,0
2025-07-13,Soup,64,0
2025-07-14,Pizza,62,0
2025-07-14,Burger,88,0
2025-07-14,Pasta,64,0
2025-07-14,Salad,46,0
2025-07-14,Sandwich,71,0
2025-07-14,Rice Bowl,83,0
2025-07-14,Noodles,54,0
2025-07-14,Soup,33,0
2025-07-15,Pizza,84,0
2025-07-15,Burger,97,0
2025-07-15,Pasta,60,0
2025-07-15,Salad,51,0
2025-07-15,Sandwich,87,0
2025-07-15,Rice Bowl,90,0
2025-07-15,Noodles,77,0
2025-07-15,Soup,39,0
2025-07-16,Pizza,79,0
2025-07-16,Burger,85,0
2025-07-16,Pasta,63,0
2025-07-16,Salad,48,0
2025-07-16,Sandwich,93,0
2025-07-16,Rice Bowl,85,0
2025-07-16,Noodles,68,0
2025-07-16,Soup,32,0
2025-07-17,Pizza,83,0
2025-07-17,Burger,95,0
2025-07-17,Pasta,80,0
2025-07-17,Salad,42,0
2025-07-17,Sandwich,97,0
2025-07-17,Rice Bowl,105,0
2025-07-17,Noodles,68,0
2025-07-17,Soup,41,0
2025-07-18,Pizza,76,0
2025-07-18,Burger,120,0
2025-07-18,Pasta,82,0
2025-07-18,Salad,55,0
2025-07-18,Sandwich,104,0
2025-07-18,Rice Bowl,113,0
2025-07-18,Noodles,75,0
2025-07-18,Soup,37,0
2025-07-19,Pizza,154,0
2025-07-19,Burger,174,0
2025-07-19,Pasta,136,0
2025-07-19,Salad,87,0
2025-07-19,Sandwich,170,0
2025-07-19,Rice Bowl,139,0
2025-07-19,Noodles,139,0
2025-07-19,Soup,78,0
2025-07-20,Pizza,128,0
2025-07-20,Burger,136,0
2025-07-20,Pasta,99,0
2025-07-20,Salad,68,0
2025-07-20,Sandwich,126,0
2025-07-20,Rice Bowl,122,0
2025-07-20,Noodles,119,0
2025-07-20,Soup,64,0
2025-07-21,Pizza,69,0
2025-07-21,Burger,94,0
2025-07-21,Pasta,52,0
2025-07-21,Salad,37,0
2025-07-21,Sandwich,70,0
2025-07-21,Rice Bowl,77,0
2025-07-21,Noodles,59,0
2025-07-21,Soup,32,0
2025-07-22,Pizza,72,0
2025-07-22,Burger,106,0
2025-07-22,Pasta,53,0
2025-07-22,Salad,50,0
2025-07-22,Sandwich,91,0
2025-07-22,Rice Bowl,90,0
2025-07-22,Noodles,83,0
2025-07-22,Soup,30,0
2025-07-23,Pizza,68,0
2025-07-23,Burger,115,0
2025-07-23,Pasta,68,0
2025-07-23,Salad,51,0
2025-07-23,Sandwich,95,0
2025-07-23,Rice Bowl,91,0
2025-07-23,Noodles,87,0
2025-07-23,Soup,47,0
2025-07-24,Pizza,91,0
2025-07-24,Burger,96,0
2025-07-24,Pasta,84,0
2025-07-24,Salad,43,0
2025-07-24,Sandwich,84,0
2025-07-24,Rice Bowl,103,0
2025-07-24,Noodles,71,0
2025-07-24,Soup,37,0
2025-07-25,Pizza,78,0
2025-07-25,Burger,131,0
2025-07-25,Pasta,80,0
2025-07-25,Salad,61,0
2025-07-25,Sandwich,92,0
2025-07-25,Rice Bowl,107,0
2025-07-25,Noodles,95,0
2025-07-25,Soup,42,0
2025-07-26,Pizza,130,0
2025-07-26,Burger,149,0
2025-07-26,Pasta,140,0
2025-07-26,Salad,89,0
2025-07-26,Sandwich,178,0
2025-07-26,Rice Bowl,132,0
2025-07-26,Noodles,141,0
2025-07-26,Soup,74,0
2025-07-27,Pizza,134,0
2025-07-27,Burger,185,0
2025-07-27,Pasta,104,0
2025-07-27,Salad,66,0
2025-07-27,Sandwich,150,0
2025-07-27,Rice Bowl,144,0
2025-07-27,Noodles,120,0
2025-07-27,Soup,55,0
2025-07-28,Pizza,72,0
2025-07-28,Burger,83,0
2025-07-28,Pasta,61,0
2025-07-28,Salad,47,0
2025-07-28,Sandwich,88,0
2025-07-28,Rice Bowl,68,0
2025-07-28,Noodles,64,0
2025-07-28,Soup,32,0
2025-07-29,Pizza,66,0
2025-07-29,Burger,105,0
2025-07-29,Pasta,77,0
2025-07-29,Salad,45,0
2025-07-29,Sandwich,94,0
2025-07-29,Rice Bowl,93,0
2025-07-29,Noodles,81,0
2025-07-29,Soup,33,0
2025-07-30,Pizza,94,0
2025-07-30,Burger,95,0
2025-07-30,Pasta,65,0
2025-07-30,Salad,41,0
2025-07-30,Sandwich,89,0
2025-07-30,Rice Bowl,71,0
2025-07-30,Noodles,67,0
2025-07-30,Soup,37,0
2025-07-31,Pizza,94,0
2025-07-31,Burger,120,0
2025-07-31,Pasta,67,0
2025-07-31,Salad,60,0
2025-07-31,Sandwich,108,0
2025-07-31,Rice Bowl,98,0
2025-07-31,Noodles,67,0
2025-07-31,Soup,45,0
2025-08-01,Pizza,108,0
2025-08-01,Burger,123,0
2025-08-01,Pasta,75,0
2025-08-01,Salad,57,0
2025-08-01,Sandwich,109,0
2025-08-01,Rice Bowl,98,0
2025-08-01,Noodles,73,0
2025-08-01,Soup,42,0
2025-08-02,Pizza,151,0
2025-08-02,Burger,193,0
2025-08-02,Pasta,101,0
2025-08-02,Salad,99,0
2025-08-02,Sandwich,141,0
2025-08-02,Rice Bowl,152,0
2025-08-02,Noodles,139,0
2025-08-02,Soup,76,0
2025-08-03,Pizza,147,0
2025-08-03,Burger,144,0
2025-08-03,Pasta,124,0
2025-08-03,Salad,66,0
2025-08-03,Sandwich,151,0
2025-08-03,Rice Bowl,145,0
2025-08-03,Noodles,125,0
2025-08-03,Soup,56,0
2025-08-04,Pizza,82,0
2025-08-04,Burger,78,0
2025-08-04,Pasta,51,0
2025-08-04,Salad,48,0
2025-08-04,Sandwich,80,0
2025-08-04,Rice Bowl,87,0
2025-08-04,Noodles,64,0
2025-08-04,Soup,31,0
2025-08-05,Pizza,86,0
2025-08-05,Burger,96,0
2025-08-05,Pasta,58,0
2025-08-05,Salad,51,0
2025-08-05,Sandwich,85,0
2025-08-05,Rice Bowl,84,0
2025-08-05,Noodles,70,0
2025-08-05,Soup,42,0
2025-08-06,Pizza,90,0
2025-08-06,Burger,108,0
2025-08-06,Pasta,58,0
2025-08-06,Salad,56,0
2025-08-06,Sandwich,96,0
2025-08-06,Rice Bowl,91,0
2025-08-06,Noodles,70,0
2025-08-06,Soup,46,0
2025-08-07,Pizza,91,0
2025-08-07,Burger,88,0
2025-08-07,Pasta,70,0
2025-08-07,Salad,60,0
2025-08-07,Sandwich,77,0
2025-08-07,Rice Bowl,105,0
2025-08-07,Noodles,84,0
2025-08-07,Soup,44,0
2025-08-08,Pizza,83,0
2025-08-08,Burger,103,0
2025-08-08,Pasta,94,0
2025-08-08,Salad,52,0
2025-08-08,Sandwich,114,0
2025-08-08,Rice Bowl,93,0
2025-08-08,Noodles,73,0
2025-08-08,Soup,36,0
2025-08-09,Pizza,137,0
2025-08-09,Burger,201,0
2025-08-09,Pasta,112,0
2025-08-09,Salad,79,0
2025-08-09,Sandwich,142,0
2025-08-09,Rice Bowl,144,0
2025-08-09,Noodles,123,0
2025-08-09,Soup,77,0
2025-08-10,Pizza,125,0
2025-08-10,Burger,156,0
2025-08-10,Pasta,93,0
2025-08-10,Salad,93,0
2025-08-10,Sandwich,126,0
2025-08-10,Rice Bowl,109,0
2025-08-10,Noodles,124,0
2025-08-10,Soup,64,0
2025-08-11,Pizza,69,0
2025-08-11,Burger,87,0
2025-08-11,Pasta,70,0
2025-08-11,Salad,39,0
2025-08-11,Sandwich,91,0
2025-08-11,Rice Bowl,81,0
2025-08-11,Noodles,65,0
2025-08-11,Soup,35,0
2025-08-12,Pizza,68,0
2025-08-12,Burger,104,0
2025-08-12,Pasta,66,0
2025-08-12,Salad,44,0
2025-08-12,Sandwich,88,0
2025-08-12,Rice Bowl,96,0
2025-08-12,Noodles,69,0
2025-08-12,Soup,44,0
2025-08-13,Pizza,75,0
2025-08-13,Burger,82,0
2025-08-13,Pasta,61,0
2025-08-13,Salad,48,0
2025-08-13,Sandwich,79,0
2025-08-13,Rice Bowl,68,0
2025-08-13,Noodles,87,0
2025-08-13,Soup,45,0
2025-08-14,Pizza,92,0
2025-08-14,Burger,91,0
2025-08-14,Pasta,62,0
2025-08-14,Salad,43,0
2025-08-14,Sandwich,102,0
2025-08-14,Rice Bowl,104,0
2025-08-14,Noodles,76,0
2025-08-14,Soup,35,0
2025-08-15,Pizza,92,0
2025-08-15,Burger,108,0
2025-08-15,Pasta,76,0
2025-08-15,Salad,60,0
2025-08-15,Sandwich,112,0
2025-08-15,Rice Bowl,82,0
2025-08-15,Noodles,70,0
2025-08-15,Soup,55,0
2025-08-16,Pizza,120,0
2025-08-16,Burger,138,0
2025-08-16,Pasta,103,0
2025-08-16,Salad,68,0
2025-08-16,Sandwich,145,0
2025-08-16,Rice Bowl,161,0
2025-08-16,Noodles,118,0
2025-08-16,Soup,66,0
2025-08-17,Pizza,133,0
2025-08-17,Burger,156,0
2025-08-17,Pasta,124,0
2025-08-17,Salad,89,0
2025-08-17,Sandwich,112,0
2025-08-17,Rice Bowl,147,0
2025-08-17,Noodles,115,0
2025-08-17,Soup,74,0
2025-08-18,Pizza,71,0
2025-08-18,Burger,107,0
2025-08-18,Pasta,69,0
2025-08-18,Salad,40,0
2025-08-18,Sandwich,82,0
2025-08-18,Rice Bowl,91,0
2025-08-18,Noodles,77,0
2025-08-18,Soup,30,0
2025-08-19,Pizza,82,0
2025-08-19,Burger,89,0
2025-08-19,Pasta,53,0
2025-08-19,Salad,45,0
2025-08-19,Sandwich,76,0
2025-08-19,Rice Bowl,91,0
2025-08-19,Noodles,66,0
2025-08-19,Soup,42,0
2025-08-20,Pizza,64,0
2025-08-20,Burger,92,0
2025-08-20,Pasta,62,0
2025-08-20,Salad,44,0
2025-08-20,Sandwich,74,0
2025-08-20,Rice Bowl,74,0
2025-08-20,Noodles,76,0
2025-08-20,Soup,36,0
2025-08-21,Pizza,81,0
2025-08-21,Burger,99,0
2025-08-21,Pasta,84,0
2025-08-21,Salad,61,0
2025-08-21,Sandwich,94,0
2025-08-21,Rice Bowl,83,0
2025-08-21,Noodles,66,0
2025-08-21,Soup,49,0
2025-08-22,Pizza,75,0
2025-08-22,Burger,105,0
2025-08-22,Pasta,73,0
2025-08-22,Salad,53,0
2025-08-22,Sandwich,89,0
2025-08-22,Rice Bowl,108,0
2025-08-22,Noodles,73,0
2025-08-22,Soup,48,0
2025-08-23,Pizza,114,0
2025-08-23,Burger,139,0
2025-08-23,Pasta,137,0
2025-08-23,Salad,74,0
2025-08-23,Sandwich,171,0
2025-08-23,Rice Bowl,146,0
2025-08-23,Noodles,105,0
2025-08-23,Soup,79,0
2025-08-24,Pizza,112,0
2025-08-24,Burger,178,0
2025-08-24,Pasta,94,0
2025-08-24,Salad,89,0
2025-08-24,Sandwich,113,0
2025-08-24,Rice Bowl,133,0
2025-08-24,Noodles,129,0
2025-08-24,Soup,73,0
2025-08-25,Pizza,83,0
2025-08-25,Burger,101,0
2025-08-25,Pasta,72,0
2025-08-25,Salad,39,0
2025-08-25,Sandwich,74,0
2025-08-25,Rice Bowl,70,0
2025-08-25,Noodles,64,0
2025-08-25,Soup,34,0
2025-08-26,Pizza,77,0
2025-08-26,Burger,82,0
2025-08-26,Pasta,71,0
2025-08-26,Salad,41,0
2025-08-26,Sandwich,79,0
2025-08-26,Rice Bowl,80,0
2025-08-26,Noodles,79,0
2025-08-26,Soup,41,0
2025-08-27,Pizza,84,0
2025-08-27,Burger,86,0
2025-08-27,Pasta,71,0
2025-08-27,Salad,41,0
2025-08-27,Sandwich,85,0
2025-08-27,Rice Bowl,82,0
2025-08-27,Noodles,61,0
2025-08-27,Soup,36,0
2025-08-28,Pizza,99,0
2025-08-28,Burger,124,0
2025-08-28,Pasta,69,0
2025-08-28,Salad,42,0
2025-08-28,Sandwich,82,0
2025-08-28,Rice Bowl,85,0
2025-08-28,Noodles,92,0
2025-08-28,Soup,35,0
2025-08-29,Pizza,101,0
2025-08-29,Burger,96,0
2025-08-29,Pasta,95,0
2025-08-29,Salad,54,0
2025-08-29,Sandwich,114,0
2025-08-29,Rice Bowl,91,0
2025-08-29,Noodles,90,0
2025-08-29,Soup,40,0
2025-08-30,Pizza,116,0
2025-08-30,Burger,198,0
2025-08-30,Pasta,138,0
2025-08-30,Salad,97,0
2025-08-30,Sandwich,159,0
2025-08-30,Rice Bowl,161,0
2025-08-30,Noodles,104,0
2025-08-30,Soup,63,0
2025-08-31,Pizza,115,0
2025-08-31,Burger,164,0
2025-08-31,Pasta,102,0
2025-08-31,Salad,67,0
2025-08-31,Sandwich,145,0
2025-08-31,Rice Bowl,149,0
2025-08-31,Noodles,111,0
2025-08-31,Soup,53,0
2025-09-01,Pizza,63,0
2025-09-01,Burger,80,0
2025-09-01,Pasta,57,0
2025-09-01,Salad,47,0
2025-09-01,Sandwich,84,0
2025-09-01,Rice Bowl,82,0
2025-09-01,Noodles,63,0
2025-09-01,Soup,40,0
2025-09-02,Pizza,67,0
2025-09-02,Burger,93,0
2025-09-02,Pasta,74,0
2025-09-02,Salad,41,0
2025-09-02,Sandwich,72,0
2025-09-02,Rice Bowl,93,0
2025-09-02,Noodles,66,0
2025-09-02,Soup,40,0
2025-09-03,Pizza,64,0
2025-09-03,Burger,107,0
2025-09-03,Pasta,64,0
2025-09-03,Salad,41,0
2025-09-03,Sandwich,93,0
2025-09-03,Rice Bowl,76,0
2025-09-03,Noodles,71,0
2025-09-03,Soup,33,0
2025-09-04,Pizza,72,0
2025-09-04,Burger,96,0
2025-09-04,Pasta,61,0
2025-09-04,Salad,61,0
2025-09-04,Sandwich,75,0
2025-09-04,Rice Bowl,88,0
2025-09-04,Noodles,66,0
2025-09-04,Soup,38,0
2025-09-05,Pizza,107,0
2025-09-05,Burger,99,0
2025-09-05,Pasta,95,0
2025-09-05,Salad,50,0
2025-09-05,Sandwich,113,0
2025-09-05,Rice Bowl,99,0
2025-09-05,Noodles,99,0
2025-09-05,Soup,46,0
2025-09-06,Pizza,137,0
2025-09-06,Burger,148,0
2025-09-06,Pasta,102,0
2025-09-06,Salad,98,0
2025-09-06,Sandwich,141,0
2025-09-06,Rice Bowl,136,0
2025-09-06,Noodles,139,0
2025-09-06,Soup,63,0
2025-09-07,Pizza,147,0
2025-09-07,Burger,170,0
2025-09-07,Pasta,113,0
2025-09-07,Salad,89,0
2025-09-07,Sandwich,115,0
2025-09-07,Rice Bowl,119,0
2025-09-07,Noodles,115,0
2025-09-07,Soup,55,0
2025-09-08,Pizza,79,0
2025-09-08,Burger,105,0
2025-09-08,Pasta,61,0
2025-09-08,Salad,42,0
2025-09-08,Sandwich,95,0
2025-09-08,Rice Bowl,74,0
2025-09-08,Noodles,67,0
2025-09-08,Soup,33,0
2025-09-09,Pizza,88,0
2025-09-09,Burger,97,0
2025-09-09,Pasta,73,0
2025-09-09,Salad,53,0
2025-09-09,Sandwich,80,0
2025-09-09,Rice Bowl,78,0
2025-09-09,Noodles,81,0
2025-09-09,Soup,35,0
2025-09-10,Pizza,89,0
2025-09-10,Burger,117,0
2025-09-10,Pasta,73,0
2025-09-10,Salad,54,0
2025-09-10,Sandwich,100,0
2025-09-10,Rice Bowl,96,0
2025-09-10,Noodles,71,0
2025-09-10,Soup,32,0
2025-09-11,Pizza,80,0
2025-09-11,Burger,112,0
2025-09-11,Pasta,72,0
2025-09-11,Salad,57,0
2025-09-11,Sandwich,89,0
2025-09-11,Rice Bowl,94,0
2025-09-11,Noodles,68,0
2025-09-11,Soup,46,0
2025-09-12,Pizza,93,0
2025-09-12,Burger,101,0
2025-09-12,Pasta,73,0
2025-09-12,Salad,63,0
2025-09-12,Sandwich,102,0
2025-09-12,Rice Bowl,86,0
2025-09-12,Noodles,102,0
2025-09-12,Soup,49,0
2025-09-13,Pizza,159,0
2025-09-13,Burger,164,0
2025-09-13,Pasta,117,0
2025-09-13,Salad,97,0
2025-09-13,Sandwich,153,0
2025-09-13,Rice Bowl,155,0
2025-09-13,Noodles,114,0
2025-09-13,Soup,66,0
2025-09-14,Pizza,106,0
2025-09-14,Burger,137,0
2025-09-14,Pasta,87,0
2025-09-14,Salad,63,0
2025-09-14,Sandwich,167,0
2025-09-14,Rice Bowl,118,0
2025-09-14,Noodles,124,0
2025-09-14,Soup,70,0
2025-09-15,Pizza,73,0
2025-09-15,Burger,77,0
2025-09-15,Pasta,68,0
2025-09-15,Salad,46,0
2025-09-15,Sandwich,88,0
2025-09-15,Rice Bowl,84,0
2025-09-15,Noodles,80,0
2025-09-15,Soup,37,0
2025-09-16,Pizza,71,0
2025-09-16,Burger,100,0
2025-09-16,Pasta,55,0
2025-09-16,Salad,55,0
2025-09-16,Sandwich,72,0
2025-09-16,Rice Bowl,75,0
2025-09-16,Noodles,80,0
2025-09-16,Soup,39,0
2025-09-17,Pizza,76,0
2025-09-17,Burger,98,0
2025-09-17,Pasta,79,0
2025-09-17,Salad,46,0
2025-09-17,Sandwich,103,0
2025-09-17,Rice Bowl,70,0
2025-09-17,Noodles,83,0
2025-09-17,Soup,45,0
2025-09-18,Pizza,73,0
2025-09-18,Burger,102,0
2025-09-18,Pasta,63,0
2025-09-18,Salad,56,0
2025-09-18,Sandwich,95,0
2025-09-18,Rice Bowl,94,0
2025-09-18,Noodles,69,0
2025-09-18,Soup,37,0
2025-09-19,Pizza,75,0
2025-09-19,Burger,106,0
2025-09-19,Pasta,82,0
2025-09-19,Salad,65,0
2025-09-19,Sandwich,110,0
2025-09-19,Rice Bowl,95,0
2025-09-19,Noodles,101,0
2025-09-19,Soup,50,0
2025-09-20,Pizza,158,0
2025-09-20,Burger,170,0
2025-09-20,Pasta,106,0
2025-09-20,Salad,69,0
2025-09-20,Sandwich,165,0
2025-09-20,Rice Bowl,121,0
2025-09-20,Noodles,116,0
2025-09-20,Soup,68,0
2025-09-21,Pizza,128,0
2025-09-21,Burger,162,0
2025-09-21,Pasta,94,0
2025-09-21,Salad,74,0
2025-09-21,Sandwich,146,0
2025-09-21,Rice Bowl,157,0
2025-09-21,Noodles,127,0
2025-09-21,Soup,72,0
2025-09-22,Pizza,79,0
2025-09-22,Burger,93,0
2025-09-22,Pasta,55,0
2025-09-22,Salad,48,0
2025-09-22,Sandwich,84,0
2025-09-22,Rice Bowl,79,0
2025-09-22,Noodles,67,0
2025-09-22,Soup,36,0
2025-09-23,Pizza,70,0
2025-09-23,Burger,95,0
2025-09-23,Pasta,58,0
2025-09-23,Salad,53,0
2025-09-23,Sandwich,74,0
2025-09-23,Rice Bowl,67,0
2025-09-23,Noodles,69,0
2025-09-23,Soup,40,0
2025-09-24,Pizza,78,0
2025-09-24,Burger,91,0
2025-09-24,Pasta,71,0
2025-09-24,Salad,46,0
2025-09-24,Sandwich,105,0
2025-09-24,Rice Bowl,99,0
2025-09-24,Noodles,75,0
2025-09-24,Soup,37,0
2025-09-25,Pizza,91,0
2025-09-25,Burger,85,0
2025-09-25,Pasta,72,0
2025-09-25,Salad,49,0
2025-09-25,Sandwich,110,0
2025-09-25,Rice Bowl,71,0
2025-09-25,Noodles,80,0
2025-09-25,Soup,46,0
2025-09-26,Pizza,91,0
2025-09-26,Burger,95,0
2025-09-26,Pasta,95,0
2025-09-26,Salad,57,0
2025-09-26,Sandwich,108,0
2025-09-26,Rice Bowl,87,0
2025-09-26,Noodles,85,0
2025-09-26,Soup,44,0
2025-09-27,Pizza,112,0
2025-09-27,Burger,142,0
2025-09-27,Pasta,134,0
2025-09-27,Salad,75,0
2025-09-27,Sandwich,133,0
2025-09-27,Rice Bowl,143,0
2025-09-27,Noodles,140,0
2025-09-27,Soup,55,0
2025-09-28,Pizza,128,0
2025-09-28,Burger,132,0
2025-09-28,Pasta,88,0
2025-09-28,Salad,64,0
2025-09-28,Sandwich,159,0
2025-09-28,Rice Bowl,112,0
2025-09-28,Noodles,95,0
2025-09-28,Soup,60,0
2025-09-29,Pizza,81,0
2025-09-29,Burger,81,0
2025-09-29,Pasta,61,0
2025-09-29,Salad,36,0
2025-09-29,Sandwich,79,0
2025-09-29,Rice Bowl,78,0
2025-09-29,Noodles,69,0
2025-09-29,Soup,33,0
2025-09-30,Pizza,70,0
2025-09-30,Burger,80,0
2025-09-30,Pasta,62,0
2025-09-30,Salad,39,0
2025-09-30,Sandwich,94,0
2025-09-30,Rice Bowl,95,0
2025-09-30,Noodles,84,0
2025-09-30,Soup,43,0
2025-10-01,Pizza,83,0
2025-10-01,Burger,108,0
2025-10-01,Pasta,63,0
2025-10-01,Salad,52,0
2025-10-01,Sandwich,88,0
2025-10-01,Rice Bowl,84,0
2025-10-01,Noodles,82,0
2025-10-01,Soup,36,0
2025-10-02,Pizza,77,0
2025-10-02,Burger,122,0
2025-10-02,Pasta,60,0
2025-10-02,Salad,52,0
2025-10-02,Sandwich,110,0
2025-10-02,Rice Bowl,93,0
2025-10-02,Noodles,80,0
2025-10-02,Soup,37,0
2025-10-03,Pizza,86,0
2025-10-03,Burger,131,0
2025-10-03,Pasta,82,0
2025-10-03,Salad,57,0
2025-10-03,Sandwich,86,0
2025-10-03,Rice Bowl,78,0
2025-10-03,Noodles,102,0
2025-10-03,Soup,43,0
2025-10-04,Pizza,140,0
2025-10-04,Burger,140,0
2025-10-04,Pasta,126,0
2025-10-04,Salad,99,0
2025-10-04,Sandwich,156,0
2025-10-04,Rice Bowl,122,0
2025-10-04,Noodles,130,0
2025-10-04,Soup,74,0
2025-10-05,Pizza,120,0
2025-10-05,Burger,179,0
2025-10-05,Pasta,115,0
2025-10-05,Salad,90,0
2025-10-05,Sandwich,147,0
2025-10-05,Rice Bowl,113,0
2025-10-05,Noodles,108,0
2025-10-05,Soup,54,0
2025-10-06,Pizza,83,0
2025-10-06,Burger,99,0
2025-10-06,Pasta,67,0
2025-10-06,Salad,41,0
2025-10-06,Sandwich,70,0
2025-10-06,Rice Bowl,84,0
2025-10-06,Noodles,66,0
2025-10-06,Soup,32,0
2025-10-07,Pizza,79,0
2025-10-07,Burger,77,0
2025-10-07,Pasta,61,0
2025-10-07,Salad,46,0
2025-10-07,Sandwich,73,0
2025-10-07,Rice Bowl,96,0
2025-10-07,Noodles,62,0
2025-10-07,Soup,32,0
2025-10-08,Pizza,70,0
2025-10-08,Burger,110,0
2025-10-08,Pasta,67,0
2025-10-08,Salad,51,0
2025-10-08,Sandwich,72,0
2025-10-08,Rice Bowl,69,0
2025-10-08,Noodles,73,0
2025-10-08,Soup,45,0
2025-10-09,Pizza,96,0
2025-10-09,Burger,87,0
2025-10-09,Pasta,74,0
2025-10-09,Salad,61,0
2025-10-09,Sandwich,90,0
2025-10-09,Rice Bowl,101,0
2025-10-09,Noodles,67,0
2025-10-09,Soup,49,0
2025-10-10,Pizza,101,0
2025-10-10,Burger,135,0
2025-10-10,Pasta,86,0
2025-10-10,Salad,54,0
2025-10-10,Sandwich,121,0
2025-10-10,Rice Bowl,88,0
2025-10-10,Noodles,80,0
2025-10-10,Soup,49,0
2025-10-11,Pizza,149,0
2025-10-11,Burger,198,0
2025-10-11,Pasta,104,0
2025-10-11,Salad,94,0
2025-10-11,Sandwich,166,0
2025-10-11,Rice Bowl,118,0
2025-10-11,Noodles,121,0
2025-10-11,Soup,61,0
2025-10-12,Pizza,115,0
